hi Parisa
         8087408 function calls (7989965 primitive calls) in 1849.719 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:347(Formatter)
       23    0.000    0.000    0.000    0.000 __init__.py:347(ge)
        1    0.000    0.000    0.000    0.000 __init__.py:350(_CountryNameDict)
        1    0.000    0.000    0.000    0.000 __init__.py:352(ContextualVersionConflict)
        2    0.000    0.000    0.000    0.000 __init__.py:356(_FuncPtr)
        1    0.000    0.000    0.000    0.000 __init__.py:36(DtypeWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:365(DistributionNotFound)
        1    0.001    0.001    0.031    0.031 __init__.py:37(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:372(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:375(_FixedOffset)
        1    0.000    0.000    0.000    0.000 __init__.py:376(OrderedDefaultdict)
        2    0.000    0.000    0.000    0.000 __init__.py:379(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:385(PyDLL)
        2    0.000    0.000    0.000    0.000 __init__.py:391(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:392(UnknownExtra)
        1    0.000    0.000    0.000    0.000 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:4(VendorImporter)
        3    0.000    0.000    0.000    0.000 __init__.py:403(register_loader_type)
        1    0.000    0.000    0.000    0.000 __init__.py:406(is_platform_windows)
        2    0.002    0.001    0.034    0.017 __init__.py:41(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:412(get_provider)
        1    0.000    0.000    0.000    0.000 __init__.py:425(LibraryLoader)
        2    0.000    0.000    0.000    0.000 __init__.py:426(__init__)
        1    0.000    0.000    0.008    0.008 __init__.py:43(<module>)
        1    0.002    0.002    0.002    0.002 __init__.py:44(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:44(EmptyDataError)
        1    0.000    0.000    0.000    0.000 __init__.py:442(get_build_platform)
        2    0.001    0.000    0.003    0.002 __init__.py:45(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:455(checkdep_ps_distiller)
        1    0.000    0.000    0.000    0.000 __init__.py:49(check_compatibility)
        3    0.000    0.000    0.000    0.000 __init__.py:49(normalize_encoding)
        3    0.000    0.000    0.000    0.000 __init__.py:490(PYFUNCTYPE)
        3    0.000    0.000    0.000    0.000 __init__.py:491(CFunctionType)
        1    0.000    0.000    0.000    0.000 __init__.py:496(checkdep_usetex)
        4    0.000    0.000    0.000    0.000 __init__.py:498(cast)
        4    0.002    0.001    0.114    0.029 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:503(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:51(ParserWarning)
        2    0.001    0.000    0.016    0.008 __init__.py:52(<module>)
        9    0.000    0.000    0.000    0.000 __init__.py:540(_get_home)
        1    0.000    0.000    0.000    0.000 __init__.py:545(Filter)
        1    0.000    0.000    0.000    0.000 __init__.py:553(IMetadataProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:556(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:56(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:577(IResourceProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:582(Filterer)
       48    0.000    0.000    0.000    0.000 __init__.py:587(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:593(addFilter)
        2    0.000    0.000    0.000    0.000 __init__.py:597(_get_xdg_config_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:605(WorkingSet)
        1    0.000    0.000    0.005    0.005 __init__.py:608(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:611(_get_xdg_cache_dir)
        1    0.000    0.000    0.005    0.005 __init__.py:621(_build_master)
        4    0.000    0.000    0.001    0.000 __init__.py:625(_get_config_or_cache_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:63(install)
        1    0.002    0.002    0.023    0.023 __init__.py:634(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:646(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:656(Handler)
        2    0.000    0.000    0.000    0.000 __init__.py:66(decode_iter)
        2    0.000    0.000    0.001    0.000 __init__.py:660(_get_configdir)
       22    0.000    0.000    0.010    0.000 __init__.py:663(add_entry)
        3    0.000    0.000    0.000    0.000 __init__.py:665(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:685(_get_cachedir)
        1    0.000    0.000    0.000    0.000 __init__.py:694(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:697(_decode_filesystem_path)
        2    0.000    0.000    0.026    0.013 __init__.py:7(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:70(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:704(_get_data_path)
        1    0.000    0.000    0.000    0.000 __init__.py:71(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:71(ProcessError)
        3    0.000    0.000    0.001    0.000 __init__.py:71(search_function)
       37    0.000    0.000    0.000    0.000 __init__.py:721(__iter__)
       78    0.000    0.000    0.001    0.000 __init__.py:738(add)
        1    0.000    0.000    0.000    0.000 __init__.py:74(BufferTooShort)
        1    0.000    0.000    0.000    0.000 __init__.py:74(LazyImporter)
        3    0.000    0.000    0.000    0.000 __init__.py:747(_get_data_path_cached)
        8    0.000    0.000    0.000    0.000 __init__.py:75(CFUNCTYPE)
       19    0.000    0.000    0.000    0.000 __init__.py:75(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:76(DefaultOrderedDict)
        1    0.000    0.000    0.000    0.000 __init__.py:764(setFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:77(TimeoutError)
       15    0.000    0.000    0.000    0.000 __init__.py:77(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:781(matplotlib_fname)
        1    0.000    0.000    0.002    0.002 __init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:8(PerformanceWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:80(AuthenticationError)
        1    0.000    0.000    0.000    0.000 __init__.py:820(StreamHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:827(__init__)
     1620    0.001    0.000    0.001    0.000 __init__.py:84(__getitem__)
        1    0.001    0.001    0.001    0.001 __init__.py:88(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:88(PEP440Warning)
        1    0.000    0.000    0.000    0.000 __init__.py:885(RcParams)
        1    0.002    0.002    0.005    0.005 __init__.py:89(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:891(FileHandler)
      287    0.000    0.000    0.000    0.000 __init__.py:894(<genexpr>)
        4    0.002    0.001    0.397    0.099 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:9(ExtType)
        1    0.000    0.000    0.000    0.000 __init__.py:9(__init__)
      134    0.000    0.000    0.000    0.000 __init__.py:90(__missing__)
       26    0.000    0.000    0.005    0.000 __init__.py:905(__init__)
     1454    0.001    0.000    0.017    0.000 __init__.py:909(__setitem__)
       85    0.000    0.000    0.000    0.000 __init__.py:934(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:95(_SetuptoolsVersionMixin)
        1    0.000    0.000    0.001    0.001 __init__.py:950(subscribe)
       36    0.000    0.000    0.000    0.000 __init__.py:958(_added_new)
        1    0.000    0.000    0.000    0.000 __init__.py:962(update)
        1    0.000    0.000    0.000    0.000 __init__.py:963(PlaceHolder)
        8    0.000    0.000    0.000    0.000 __init__.py:969(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:976(_ReqExtras)
       33    0.000    0.000    0.000    0.000 __init__.py:976(append)
        1    0.000    0.000    0.001    0.001 __init__.py:99(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:996(Environment)
        1    0.000    0.000    0.000    0.000 __version__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __version__.py:5(<module>)
        4    0.000    0.000    0.000    0.000 _abcoll.py:128(__subclasshook__)
       10    0.000    0.000    0.000    0.000 _abcoll.py:24(_hasattr)
       25    0.000    0.000    0.000    0.000 _abcoll.py:26(<genexpr>)
      413    0.000    0.000    0.001    0.000 _abcoll.py:304(remove)
     1783    0.001    0.000    0.005    0.000 _abcoll.py:328(__ior__)
       28    0.000    0.000    0.000    0.000 _abcoll.py:403(iteritems)
      128    0.000    0.000    0.000    0.000 _abcoll.py:408(keys)
     1529    0.001    0.000    0.002    0.000 _abcoll.py:412(items)
      406    0.001    0.000    0.003    0.000 _abcoll.py:423(__eq__)
     1078    0.001    0.000    0.001    0.000 _abcoll.py:548(update)
        4    0.000    0.000    0.000    0.000 _abcoll.py:63(__subclasshook__)
        2    0.000    0.000    0.000    0.000 _abcoll.py:83(__subclasshook__)
      103    0.000    0.000    0.000    0.000 _abcoll.py:98(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _arraytools.py:3(<module>)
        1    0.001    0.001    0.009    0.009 _axes.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _axes.py:94(Axes)
        1    0.001    0.001    0.002    0.002 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:143(_process_plot_var_args)
        1    0.000    0.000    0.000    0.000 _base.py:421(_AxesBase)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:15(Storage)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:180(AdaptiveStepsize)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:247(RandomDisplacement)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:269(MinimizerWrapper)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:285(Metropolis)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:37(BasinHoppingRunner)
        1    0.000    0.000    0.001    0.001 _binned_statistic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bsplines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bsplines.py:45(BSpline)
        1    0.000    0.000    0.015    0.015 _bvp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bvp.py:519(BVPResult)
        1    0.000    0.000    0.000    0.000 _ccallback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 _ccallback.py:9(CData)
        3    0.000    0.000    0.000    0.000 _cm.py:100(get_color_function)
        1    0.000    0.000    0.000    0.000 _cm.py:1369(_deprecation_datad)
        1    0.000    0.000    0.000    0.000 _cm.py:61(cubehelix)
        1    0.000    0.000    0.000    0.000 _cm.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:101(HTTPHeaderDict)
        1    0.000    0.000    0.000    0.000 _collections.py:27(RecentlyUsedContainer)
        1    0.000    0.000    0.001    0.001 _color_data.py:1(<module>)
       11    0.000    0.000    0.000    0.000 _color_data.py:34(<genexpr>)
        1    0.000    0.000    0.000    0.000 _color_data.py:995(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:115(_tzinfo)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        1    0.000    0.000    0.000    0.000 _common.py:233(tzrangebase)
        1    0.000    0.000    0.000    0.000 _common.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:54(_DatetimeWithFold)
        1    0.000    0.000    0.000    0.000 _common.py:6(weekday)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        3    0.000    0.000    0.000    0.000 _common.py:98(_validate_fromutc_inputs)
        1    0.000    0.000    0.000    0.000 _compat.py:20(with_metaclass)
        1    0.000    0.000    0.000    0.000 _compat.py:27(metaclass)
        1    0.000    0.000    0.000    0.000 _compat.py:28(__new__)
        1    0.000    0.000    0.000    0.000 _compat.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:37(_mpl_ge_1_5_0)
        1    0.000    0.000    0.000    0.000 _compat.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _components.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _constants.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1031(dweibull_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:108(norm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1085(expon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1142(exponnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1212(exponweib_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1252(exponpow_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1300(fatiguelife_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1365(foldcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1398(f_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1482(foldnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1539(frechet_r_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1592(frechet_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1649(genlogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1694(genpareto_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1772(genexpon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1813(genextreme_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1975(gamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:198(alpha_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2102(erlang_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2161(gengamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2222(genhalflogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2268(gompertz_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2305(gumbel_r_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2353(gumbel_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:237(anglit_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2407(halfcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2445(halflogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2491(halfnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2535(hypsecant_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2568(gausshyper_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2605(invgamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2669(invgauss_gen)
